 2.10  99
 14.40   1.42458E-06   9.75181E-04    0.9698    7.3323   13.4201
 14.60   0.00000E+00   0.00000E+00    1.0770    7.2728   13.5281
 14.80   0.00000E+00   0.00000E+00    1.1855    7.2127   13.6333
 15.00   3.30340E-07   2.26130E-04    1.2951    7.1519   13.7365
 15.20   3.23560E-07   2.21489E-04    1.4060    7.0904   13.8378
 15.40   0.00000E+00   0.00000E+00    1.5178    7.0284   13.9375
 15.60   0.00000E+00   0.00000E+00    1.6304    6.9660   14.0355
 15.80   0.00000E+00   0.00000E+00    1.7436    6.9032   14.1321
 16.00   2.95365E-08   2.02188E-05    1.8575    6.8400   14.2273
 16.20   0.00000E+00   4.16514E-06    1.9720    6.7766   14.3212
 16.40   0.00000E+00   0.00000E+00    2.0869    6.7128   14.4138
 16.60   0.00000E+00   0.00000E+00    2.2024    6.6488   14.5053
 16.80   0.00000E+00   1.33878E-06    2.3184    6.5845   14.5956
 17.00   0.00000E+00   7.40698E-07    2.4348    6.5199   14.6848
 17.20   0.00000E+00   0.00000E+00    2.5517    6.4551   14.7730
 17.40   0.00000E+00   0.00000E+00    2.6689    6.3901   14.8605
 17.60   0.00000E+00   6.60211E-08    2.7863    6.3250   14.9473
 17.80   0.00000E+00   7.72860E-08    2.9039    6.2598   15.0336
 18.00   0.00000E+00   0.00000E+00    3.0216    6.1945   15.1195
 18.20   0.00000E+00   0.00000E+00    3.1395    6.1292   15.2049
 18.40   0.00000E+00   0.00000E+00    3.2576    6.0637   15.2899
 18.60   0.00000E+00   0.00000E+00    3.3758    5.9981   15.3745
 18.80   0.00000E+00   0.00000E+00    3.4942    5.9325   15.4587
 19.00   0.00000E+00   0.00000E+00    3.6127    5.8668   15.5424
 2.18  99
 -0.60   0.00000E+00   1.00000E+00  -10.3954    9.0931   10.1901
 -0.40   0.00000E+00   1.00000E+00  -10.1954    9.0864   10.1901
 -0.20   0.00000E+00   1.00000E+00   -9.9954    9.0796   10.1901
  0.00   0.00000E+00   1.00000E+00   -9.7954    9.0727   10.1901
  0.20   0.00000E+00   1.00000E+00   -9.5954    9.0657   10.1901
  0.40   0.00000E+00   1.00000E+00   -9.3954    9.0585   10.1901
  0.60   0.00000E+00   1.00000E+00   -9.1954    9.0512   10.1901
  0.80   0.00000E+00   1.00000E+00   -8.9954    9.0439   10.1901
  1.00   0.00000E+00   1.00000E+00   -8.7954    9.0363   10.1901
